"WaterYear","OctDec","OctJan","JanMar","FebMar","OctDec_lag3","OctJan_lag3","JanMar_lag3","FebMar_lag3","Int_P1_Current","Int_P1_Lag3","Int_P2_Current","Int_P2_Lag3","Int_P3_Current","Int_P3_Lag3","Int_P4_Current","Int_P4_Lag3","Watershed"
1989,-2.61666666666667,-2.7,-2.9,-2.875,-1.26,-1.2875,1.24,2.545,7.58833333333333,-1.5624,7.52291666666667,-3.2067,7.7625,-3.2766875,7.83,-1.5965,"MILAGRA_CREEK"
1990,-1.19666666666667,-1.505,-2.70666666666667,-2.845,-1,-1.385,-2.22666666666667,-2.07,3.23897777777778,2.22666666666667,3.40451666666667,2.07,4.281725,2.86695,4.07353333333333,3.08393333333333,"MILAGRA_CREEK"
1991,-2.84333333333333,-3.035,-2.98333333333333,-2.67,-2.44333333333333,-2.37,-2.82,-3.155,8.48261111111111,6.8902,7.5917,7.70871666666667,8.10345,7.47735,9.05441666666667,6.6834,"MILAGRA_CREEK"
1992,-0.376666666666667,-0.85,-0.613333333333333,0.215,-2.61666666666667,-2.7,-2.9,-2.875,0.231022222222222,7.58833333333333,-0.0809833333333333,7.52291666666667,-0.18275,7.7625,0.521333333333333,7.83,"MILAGRA_CREEK"
1993,-1.09666666666667,-0.2075,2.15,1.995,-1.19666666666667,-1.505,-2.70666666666667,-2.845,-2.35783333333333,3.23897777777778,-2.18785,3.40451666666667,-0.4139625,4.281725,-0.446125,4.07353333333333,"MILAGRA_CREEK"
1994,-1.60333333333333,-1.855,-2.46,-2.385,-2.84333333333333,-3.035,-2.98333333333333,-2.67,3.9442,8.48261111111111,3.82395,7.5917,4.424175,8.10345,4.5633,9.05441666666667,"MILAGRA_CREEK"
1995,0.7,1.3925,3.30333333333333,3.22,-0.376666666666667,-0.85,-0.613333333333333,0.215,2.31233333333333,0.231022222222222,2.254,-0.0809833333333333,4.48385,-0.18275,4.59989166666667,0.521333333333333,"MILAGRA_CREEK"
1996,-0.533333333333333,-0.5475,0.993333333333333,1.785,-1.09666666666667,-0.2075,2.15,1.995,-0.529777777777778,-2.35783333333333,-0.952,-2.18785,-0.9772875,-0.4139625,-0.54385,-0.446125,"MILAGRA_CREEK"
1997,2.32,2.86,3.18333333333333,2.535,-1.60333333333333,-1.855,-2.46,-2.385,7.38533333333333,3.9442,5.8812,3.82395,7.2501,4.424175,9.10433333333333,4.5633,"MILAGRA_CREEK"
1998,1.05666666666667,1.7025,5.51666666666667,6.455,0.7,1.3925,3.30333333333333,3.22,5.82927777777778,2.31233333333333,6.82078333333333,2.254,10.9896375,4.48385,9.392125,4.59989166666667,"MILAGRA_CREEK"
1999,3.99666666666667,3.685,3.3,3.575,-0.533333333333333,-0.5475,0.993333333333333,1.785,13.189,-0.529777777777778,14.2880833333333,-0.952,13.173875,-0.9772875,12.1605,-0.54385,"MILAGRA_CREEK"
2000,0.35,0.0575,0.966666666666667,1.86,2.32,2.86,3.18333333333333,2.535,0.338333333333333,7.38533333333333,0.651,5.8812,0.10695,7.2501,0.0555833333333334,9.10433333333333,"MILAGRA_CREEK"
2001,1.51666666666667,0.775,-0.406666666666667,0.115,1.05666666666667,1.7025,5.51666666666667,6.455,-0.616777777777778,5.82927777777778,0.174416666666667,6.82078333333333,0.089125,10.9896375,-0.315166666666667,9.392125,"MILAGRA_CREEK"
2002,0.94,1.2525,1.43,1.05,3.99666666666667,3.685,3.3,3.575,1.3442,13.189,0.987,14.2880833333333,1.315125,13.173875,1.791075,12.1605,"MILAGRA_CREEK"
2003,-0.526666666666667,0.13,0.396666666666667,-0.455,0.35,0.0575,0.966666666666667,1.86,-0.208911111111111,0.338333333333333,0.239633333333333,0.651,-0.05915,0.10695,0.0515666666666667,0.0555833333333334,"MILAGRA_CREEK"
2004,-0.516666666666667,-0.51,-0.08,0.125,1.51666666666667,0.775,-0.406666666666667,0.115,0.0413333333333333,-0.616777777777778,-0.0645833333333334,0.174416666666667,-0.06375,0.089125,0.0408,-0.315166666666667,"MILAGRA_CREEK"
2005,0.09,0.485,1.71333333333333,1.735,0.94,1.2525,1.43,1.05,0.1542,1.3442,0.15615,0.987,0.841475,1.315125,0.830966666666667,1.791075,"MILAGRA_CREEK"
2006,2.08666666666667,2.2475,2.93,3.03,-0.526666666666667,0.13,0.396666666666667,-0.455,6.11393333333333,-0.208911111111111,6.3226,0.239633333333333,6.809925,-0.05915,6.585175,0.0515666666666667,"MILAGRA_CREEK"
2007,1.94333333333333,0.96,-1.89,-1.84,-0.516666666666667,-0.51,-0.08,0.125,-3.6729,0.0413333333333333,-3.57573333333333,-0.0645833333333334,-1.7664,-0.06375,-1.8144,0.0408,"MILAGRA_CREEK"
2008,-1.82666666666667,-1.5425,-1.14333333333333,-1.37,0.09,0.485,1.71333333333333,1.735,2.08848888888889,0.1542,2.50253333333333,0.15615,2.113225,0.841475,1.76359166666667,0.830966666666667,"MILAGRA_CREEK"
2009,-3.13666666666667,-3.35,-2.73666666666667,-2.11,2.08666666666667,2.2475,2.93,3.03,8.58401111111111,6.11393333333333,6.61836666666667,6.3226,7.0685,6.809925,9.16783333333333,6.585175,"MILAGRA_CREEK"
2010,0.553333333333333,0.5925,-0.0166666666666667,-0.38,1.94333333333333,0.96,-1.89,-1.84,-0.00922222222222223,-3.6729,-0.210266666666667,-3.57573333333333,-0.22515,-1.7664,-0.00987500000000001,-1.8144,"MILAGRA_CREEK"
2011,1.67,1.5075,1.77666666666667,2.155,-1.82666666666667,-1.5425,-1.14333333333333,-1.37,2.96703333333333,2.08848888888889,3.59885,2.50253333333333,3.2486625,2.113225,2.678325,1.76359166666667,"MILAGRA_CREEK"
2012,2.65333333333333,2.1725,0.05,-0.29,-3.13666666666667,-3.35,-2.73666666666667,-2.11,0.132666666666667,8.58401111111111,-0.769466666666666,6.61836666666667,-0.630025,7.0685,0.108625,9.16783333333333,"MILAGRA_CREEK"
2013,1.98666666666667,1.975,0.24,-0.61,0.553333333333333,0.5925,-0.0166666666666667,-0.38,0.4768,-0.00922222222222223,-1.21186666666667,-0.210266666666667,-1.20475,-0.22515,0.474,-0.00987500000000001,"MILAGRA_CREEK"
2014,-2.75,-3.015,-3.66,-3.585,1.67,1.5075,1.77666666666667,2.155,10.065,2.96703333333333,9.85875,3.59885,10.808775,3.2486625,11.0349,2.678325,"MILAGRA_CREEK"
2015,-0.63,-0.0925,-0.0966666666666667,-0.905,2.65333333333333,2.1725,0.05,-0.29,0.0609,0.132666666666667,0.57015,-0.769466666666666,0.0837125,-0.630025,0.00894166666666667,0.108625,"MILAGRA_CREEK"
2016,-3.00666666666667,-2.7225,-1.73,-1.66,1.98666666666667,1.975,0.24,-0.61,5.20153333333333,0.4768,4.99106666666667,-1.21186666666667,4.51935,-1.20475,4.709925,0.474,"MILAGRA_CREEK"
2017,1.43333333333333,1.8625,3.93333333333333,4.325,-2.75,-3.015,-3.66,-3.585,5.63777777777778,10.065,6.19916666666667,9.85875,8.0553125,10.808775,7.32583333333333,11.0349,"MILAGRA_CREEK"
2018,0.393333333333333,-0.0825,-1.68666666666667,-1.775,-0.63,-0.0925,-0.0966666666666667,-0.905,-0.663422222222222,0.0609,-0.698166666666667,0.57015,0.1464375,0.0837125,0.13915,0.00894166666666667,"MILAGRA_CREEK"
2019,-1,-1.035,1.13,2.265,-3.00666666666667,-2.7225,-1.73,-1.66,-1.13,5.20153333333333,-2.265,4.99106666666667,-2.344275,4.51935,-1.16955,4.709925,"MILAGRA_CREEK"
2020,-1.17,-1.3175,-2.38,-2.69,1.43333333333333,1.8625,3.93333333333333,4.325,2.7846,5.63777777777778,3.1473,6.19916666666667,3.544075,8.0553125,3.13565,7.32583333333333,"MILAGRA_CREEK"
2021,3.91333333333333,3.7475,2.09666666666667,1.52,0.393333333333333,-0.0825,-1.68666666666667,-1.775,8.20495555555556,-0.663422222222222,5.94826666666667,-0.698166666666667,5.6962,0.1464375,7.85725833333333,0.13915,"MILAGRA_CREEK"
2022,-1.73,-0.355,4.40333333333333,4.72,-1,-1.035,1.13,2.265,-7.61776666666667,-1.13,-8.1656,-2.265,-1.6756,-2.344275,-1.56318333333333,-1.16955,"MILAGRA_CREEK"
2023,1.24666666666667,1.1725,1.49666666666667,1.77,-1.17,-1.3175,-2.38,-2.69,1.86584444444444,2.7846,2.2066,3.1473,2.075325,3.544075,1.75484166666667,3.13565,"MILAGRA_CREEK"
2024,0.3,0.565,1.87,2.125,3.91333333333333,3.7475,2.09666666666667,1.52,0.561,8.20495555555556,0.6375,5.94826666666667,1.200625,5.6962,1.05655,7.85725833333333,"MILAGRA_CREEK"
2025,0.343333333333333,0.055,0.296666666666667,0.85,-1.73,-0.355,4.40333333333333,4.72,0.101855555555556,-7.61776666666667,0.291833333333333,-8.1656,0.04675,-1.6756,0.0163166666666667,-1.56318333333333,"MILAGRA_CREEK"
2026,-9999,-9999,-9999,-9999,1.24666666666667,1.1725,1.49666666666667,1.77,99980001,1.86584444444444,99980001,2.2066,99980001,2.075325,99980001,1.75484166666667,"MILAGRA_CREEK"
1896,-0.993333333333333,-0.465,-0.376666666666667,-1.125,NA,NA,NA,NA,0.374155555555556,NA,1.1175,NA,0.523125,NA,0.17515,NA,"OAKWOOD_VALLEY"
1897,2.66666666666667,2.5375,2.62,2.855,NA,NA,NA,NA,6.98666666666667,NA,7.61333333333333,NA,7.2445625,NA,6.64825,NA,"OAKWOOD_VALLEY"
1898,-1.00333333333333,-1.26,-2.23,-2.33,NA,NA,NA,NA,2.23743333333333,NA,2.33776666666667,NA,2.9358,NA,2.8098,NA,"OAKWOOD_VALLEY"
1899,0.503333333333333,0,-0.73,-0.34,-0.993333333333333,-0.465,-0.376666666666667,-1.125,-0.367433333333333,0.374155555555556,-0.171133333333333,1.1175,0,0.523125,0,0.17515,"OAKWOOD_VALLEY"
1900,3.48666666666667,3.4375,2.3,1.805,2.66666666666667,2.5375,2.62,2.855,8.01933333333333,6.98666666666667,6.29343333333333,7.61333333333333,6.2046875,7.2445625,7.90625,6.64825,"OAKWOOD_VALLEY"
1901,1.26,1.2225,0.54,0.255,-1.00333333333333,-1.26,-2.23,-2.33,0.6804,2.23743333333333,0.3213,2.33776666666667,0.3117375,2.9358,0.66015,2.8098,"OAKWOOD_VALLEY"
1902,0.346666666666667,-0.125,1.20666666666667,2.58,0.503333333333333,0,-0.73,-0.34,0.418311111111111,-0.367433333333333,0.8944,-0.171133333333333,-0.3225,0,-0.150833333333333,0,"OAKWOOD_VALLEY"
1903,3.49,3.4,2.94333333333333,2.85,3.48666666666667,3.4375,2.3,1.805,10.2722333333333,8.01933333333333,9.9465,6.29343333333333,9.69,6.2046875,10.0073333333333,7.90625,"OAKWOOD_VALLEY"
1904,0.193333333333333,-0.1925,1.52333333333333,2.96,1.26,1.2225,0.54,0.255,0.294511111111111,0.6804,0.572266666666667,0.3213,-0.5698,0.3117375,-0.293241666666667,0.66015,"OAKWOOD_VALLEY"
1905,5.71333333333333,5.4325,4.14,3.915,0.346666666666667,-0.125,1.20666666666667,2.58,23.6532,0.418311111111111,22.3677,0.8944,21.2682375,-0.3225,22.49055,-0.150833333333333,"OAKWOOD_VALLEY"
1906,1.83666666666667,1.7175,1.95,2.245,3.49,3.4,2.94333333333333,2.85,3.5815,10.2722333333333,4.12331666666667,9.9465,3.8557875,9.69,3.349125,10.0073333333333,"OAKWOOD_VALLEY"
1907,3.74666666666667,3.7175,4.31333333333333,4.655,0.193333333333333,-0.1925,1.52333333333333,2.96,16.1606222222222,0.294511111111111,17.4407333333333,0.572266666666667,17.3049625,-0.5698,16.0348166666667,-0.293241666666667,"OAKWOOD_VALLEY"
1908,1.88666666666667,1.69,0.176666666666667,-0.285,5.71333333333333,5.4325,4.14,3.915,0.333311111111111,23.6532,-0.5377,22.3677,-0.48165,21.2682375,0.298566666666667,22.49055,"OAKWOOD_VALLEY"
1909,-1.57,-0.435,3.54666666666667,3.835,1.83666666666667,1.7175,1.95,2.245,-5.56826666666667,3.5815,-6.02095,4.12331666666667,-1.668225,3.8557875,-1.5428,3.349125,"OAKWOOD_VALLEY"
1910,1.11666666666667,1.145,0.903333333333333,0.74,3.74666666666667,3.7175,4.31333333333333,4.655,1.00872222222222,16.1606222222222,0.826333333333333,17.4407333333333,0.8473,17.3049625,1.03431666666667,16.0348166666667,"OAKWOOD_VALLEY"
1911,-2.14333333333333,-1.125,1.85333333333333,1.815,1.88666666666667,1.69,0.176666666666667,-0.285,-3.97231111111111,0.333311111111111,-3.89015,-0.5377,-2.041875,-0.48165,-2.085,0.298566666666667,"OAKWOOD_VALLEY"
1912,-0.69,-1.115,-2.71,-2.87,-1.57,-0.435,3.54666666666667,3.835,1.8699,-5.56826666666667,1.9803,-6.02095,3.20005,-1.668225,3.02165,-1.5428,"OAKWOOD_VALLEY"
1913,3.22333333333333,2.99,0.476666666666667,-0.43,1.11666666666667,1.145,0.903333333333333,0.74,1.53645555555556,1.00872222222222,-1.38603333333333,0.826333333333333,-1.2857,0.8473,1.42523333333333,1.03431666666667,"OAKWOOD_VALLEY"
1914,-0.196666666666667,0.99,3.91666666666667,3.6,-2.14333333333333,-1.125,1.85333333333333,1.815,-0.770277777777778,-3.97231111111111,-0.708,-3.89015,3.564,-2.041875,3.8775,-2.085,"OAKWOOD_VALLEY"
1915,-0.58,-0.1725,1.85333333333333,2.255,-0.69,-1.115,-2.71,-2.87,-1.07493333333333,1.8699,-1.3079,1.9803,-0.3889875,3.20005,-0.3197,3.02165,"OAKWOOD_VALLEY"
1916,2.28666666666667,2.825,3.67,3.285,3.22333333333333,2.99,0.476666666666667,-0.43,8.39206666666667,1.53645555555556,7.5117,-1.38603333333333,9.280125,-1.2857,10.36775,1.42523333333333,"OAKWOOD_VALLEY"
1917,-0.713333333333333,-0.835,-0.433333333333333,-0.05,-0.196666666666667,0.99,3.91666666666667,3.6,0.309111111111111,-0.770277777777778,0.0356666666666667,-0.708,0.04175,3.564,0.361833333333333,3.8775,"OAKWOOD_VALLEY"
1918,-2.53333333333333,-2.7675,-3.24333333333333,-3.13,-0.58,-0.1725,1.85333333333333,2.255,8.21644444444444,-1.07493333333333,7.92933333333333,-1.3079,8.662275,-0.3889875,8.975925,-0.3197,"OAKWOOD_VALLEY"
1919,2.80333333333333,2.5425,2.63333333333333,3.07,2.28666666666667,2.825,3.67,3.285,7.38211111111111,8.39206666666667,8.60623333333333,7.5117,7.805475,9.280125,6.69525,10.36775,"OAKWOOD_VALLEY"
1920,-2.17,-2.4,-3.27333333333333,-3.365,-0.713333333333333,-0.835,-0.433333333333333,-0.05,7.10313333333333,0.309111111111111,7.30205,0.0356666666666667,8.076,0.04175,7.856,0.361833333333333,"OAKWOOD_VALLEY"
1921,1.92666666666667,2.26,2.20666666666667,1.68,-2.53333333333333,-2.7675,-3.24333333333333,-3.13,4.25151111111111,8.21644444444444,3.2368,7.92933333333333,3.7968,8.662275,4.98706666666667,8.975925,"OAKWOOD_VALLEY"
1922,-1.79333333333333,-1.76,-1.01666666666667,-0.695,2.80333333333333,2.5425,2.63333333333333,3.07,1.82322222222222,7.38211111111111,1.24636666666667,8.60623333333333,1.2232,7.805475,1.78933333333333,6.69525,"OAKWOOD_VALLEY"
1923,1.37,1.445,-0.623333333333333,-1.77,-2.17,-2.4,-3.27333333333333,-3.365,-0.853966666666667,7.10313333333333,-2.4249,7.30205,-2.55765,8.076,-0.900716666666667,7.856,"OAKWOOD_VALLEY"
1924,-1.38,-1.705,-3.06,-3.25,1.92666666666667,2.26,2.20666666666667,1.68,4.2228,4.25151111111111,4.485,3.2368,5.54125,3.7968,5.2173,4.98706666666667,"OAKWOOD_VALLEY"
1925,-1.47666666666667,-1.5125,0.683333333333333,1.835,-1.79333333333333,-1.76,-1.01666666666667,-0.695,-1.00905555555556,1.82322222222222,-2.70968333333333,1.24636666666667,-2.7754375,1.2232,-1.03354166666667,1.78933333333333,"OAKWOOD_VALLEY"
1926,2.25,1.895,0.116666666666667,-0.24,1.37,1.445,-0.623333333333333,-1.77,0.2625,-0.853966666666667,-0.54,-2.4249,-0.4548,-2.55765,0.221083333333333,-0.900716666666667,"OAKWOOD_VALLEY"
1927,2.00666666666667,1.9925,2.29333333333333,2.465,-1.38,-1.705,-3.06,-3.25,4.60195555555556,4.2228,4.94643333333333,4.485,4.9115125,5.54125,4.56946666666667,5.2173,"OAKWOOD_VALLEY"
1928,1.47,1.265,0.0600000000000001,-0.235,-1.47666666666667,-1.5125,0.683333333333333,1.835,0.0882000000000001,-1.00905555555556,-0.34545,-2.70968333333333,-0.297275,-2.7754375,0.0759000000000001,-1.03354166666667,"OAKWOOD_VALLEY"
1929,-1.05,-1.185,-2.04,-2.265,2.25,1.895,0.116666666666667,-0.24,2.142,0.2625,2.37825,-0.54,2.684025,-0.4548,2.4174,0.221083333333333,"OAKWOOD_VALLEY"
1930,-1.72,-1.7375,-1.86333333333333,-1.9,2.00666666666667,1.9925,2.29333333333333,2.465,3.20493333333333,4.60195555555556,3.268,4.94643333333333,3.30125,4.9115125,3.23754166666667,4.56946666666667,"OAKWOOD_VALLEY"
1931,-2.08333333333333,-2.2625,-3.36,-3.64,1.47,1.265,0.0600000000000001,-0.235,7,0.0882000000000001,7.58333333333333,-0.34545,8.2355,-0.297275,7.602,0.0759000000000001,"OAKWOOD_VALLEY"
1932,-0.973333333333333,-0.4,0.203333333333333,-0.355,-1.05,-1.185,-2.04,-2.265,-0.197911111111111,2.142,0.345533333333333,2.37825,0.142,2.684025,-0.0813333333333334,2.4174,"OAKWOOD_VALLEY"
1933,-2.62,-2.57,-2.77,-2.945,-1.72,-1.7375,-1.86333333333333,-1.9,7.2574,3.20493333333333,7.7159,3.268,7.56865,3.30125,7.1189,3.23754166666667,"OAKWOOD_VALLEY"
1934,-1.11666666666667,-1.3325,-2.09666666666667,-2.155,-2.08333333333333,-2.2625,-3.36,-3.64,2.34127777777778,7,2.40641666666667,7.58333333333333,2.8715375,8.2355,2.79380833333333,7.602,"OAKWOOD_VALLEY"
1935,-2.11666666666667,-1.905,-1.5,-1.615,-0.973333333333333,-0.4,0.203333333333333,-0.355,3.175,-0.197911111111111,3.41841666666667,0.345533333333333,3.076575,0.142,2.8575,-0.0813333333333334,"OAKWOOD_VALLEY"
1936,-0.64,-0.845,0.223333333333333,1.065,-2.62,-2.57,-2.77,-2.945,-0.142933333333333,7.2574,-0.6816,7.7159,-0.899925,7.56865,-0.188716666666667,7.1189,"OAKWOOD_VALLEY"
1937,-2.14666666666667,-2.1975,-0.58,0.305,-1.11666666666667,-1.3325,-2.09666666666667,-2.155,1.24506666666667,2.34127777777778,-0.654733333333333,2.40641666666667,-0.6702375,2.8715375,1.27455,2.79380833333333,"OAKWOOD_VALLEY"
1938,1.1,1.125,2.75666666666667,3.535,-2.11666666666667,-1.905,-1.5,-1.615,3.03233333333333,3.175,3.8885,3.41841666666667,3.976875,3.076575,3.10125,2.8575,"OAKWOOD_VALLEY"
1939,0.47,-0.17,-2.47,-2.66,-0.64,-0.845,0.223333333333333,1.065,-1.1609,-0.142933333333333,-1.2502,-0.6816,0.4522,-0.899925,0.4199,-0.188716666666667,"OAKWOOD_VALLEY"
1940,-3.10333333333333,-2.86,1.20333333333333,2.87,-2.14666666666667,-2.1975,-0.58,0.305,-3.73434444444444,1.24506666666667,-8.90656666666667,-0.654733333333333,-8.2082,-0.6702375,-3.44153333333333,1.27455,"OAKWOOD_VALLEY"
1941,1.45333333333333,1.7325,3.04,3.275,1.1,1.125,2.75666666666667,3.535,4.41813333333333,3.03233333333333,4.75966666666667,3.8885,5.6739375,3.976875,5.2668,3.10125,"OAKWOOD_VALLEY"
1942,3.25333333333333,3.2475,3.07,2.99,0.47,-0.17,-2.47,-2.66,9.98773333333333,-1.1609,9.72746666666667,-1.2502,9.710025,0.4522,9.969825,0.4199,"OAKWOOD_VALLEY"
1943,3.43,3.555,3.15333333333333,2.765,-3.10333333333333,-2.86,1.20333333333333,2.87,10.8159333333333,-3.73434444444444,9.48395,-8.90656666666667,9.829575,-8.2082,11.2101,-3.44153333333333,"OAKWOOD_VALLEY"
1944,-1.62,-1.8425,-2.24,-2.105,1.45333333333333,1.7325,3.04,3.275,3.6288,4.41813333333333,3.4101,4.75966666666667,3.8784625,5.6739375,4.1272,5.2668,"OAKWOOD_VALLEY"
1945,1.68,1.4425,0.836666666666667,0.89,3.25333333333333,3.2475,3.07,2.99,1.4056,9.98773333333333,1.4952,9.72746666666667,1.283825,9.710025,1.20689166666667,9.969825,"OAKWOOD_VALLEY"
1946,1.31666666666667,1.365,0.233333333333333,-0.405,3.43,3.555,3.15333333333333,2.765,0.307222222222222,10.8159333333333,-0.53325,9.48395,-0.552825,9.829575,0.3185,11.2101,"OAKWOOD_VALLEY"
1947,-2.14666666666667,-2.33,-2.95333333333333,-2.99,-1.62,-1.8425,-2.24,-2.105,6.33982222222222,3.6288,6.41853333333333,3.4101,6.9667,3.8784625,6.88126666666667,4.1272,"OAKWOOD_VALLEY"
1948,-1.24,-1.5525,-2.66,-2.745,1.68,1.4425,0.836666666666667,0.89,3.2984,1.4056,3.4038,1.4952,4.2616125,1.283825,4.12965,1.20689166666667,"OAKWOOD_VALLEY"
1949,-0.566666666666667,-0.8375,-1.32,-1.155,1.31666666666667,1.365,0.233333333333333,-0.405,0.748,0.307222222222222,0.6545,-0.53325,0.9673125,-0.552825,1.1055,0.3185,"OAKWOOD_VALLEY"
1950,-2.57,-2.4075,-1.98,-2.01,-2.14666666666667,-2.33,-2.95333333333333,-2.99,5.0886,6.33982222222222,5.1657,6.41853333333333,4.839075,6.9667,4.76685,6.88126666666667,"OAKWOOD_VALLEY"
1951,1.55333333333333,1.9,2.25,1.905,-1.24,-1.5525,-2.66,-2.745,3.495,3.2984,2.9591,3.4038,3.6195,4.2616125,4.275,4.12965,"OAKWOOD_VALLEY"
1952,1.27666666666667,1.77,2.86333333333333,2.67,-0.566666666666667,-0.8375,-1.32,-1.155,3.65552222222222,0.748,3.4087,0.6545,4.7259,0.9673125,5.0681,1.1055,"OAKWOOD_VALLEY"
1953,0.0133333333333333,0.4025,-0.276666666666667,-1.2,-2.57,-2.4075,-1.98,-2.01,-0.00368888888888888,5.0886,-0.016,5.1657,-0.483,4.839075,-0.111358333333333,4.76685,"OAKWOOD_VALLEY"
1954,0.0166666666666666,-0.415,-1.63333333333333,-1.595,1.55333333333333,1.9,2.25,1.905,-0.0272222222222222,3.495,-0.0265833333333333,2.9591,0.661925,3.6195,0.677833333333333,4.275,"OAKWOOD_VALLEY"
1955,-0.126666666666667,-0.1,-1.07666666666667,-1.605,1.27666666666667,1.77,2.86333333333333,2.67,0.136377777777778,3.65552222222222,0.2033,3.4087,0.1605,4.7259,0.107666666666667,5.0681,"OAKWOOD_VALLEY"
1956,0.11,1.185,3.54333333333333,3.11,0.0133333333333333,0.4025,-0.276666666666667,-1.2,0.389766666666667,-0.00368888888888888,0.3421,-0.016,3.68535,-0.483,4.19885,-0.111358333333333,"OAKWOOD_VALLEY"
1957,-0.696666666666667,-1.19,-2.5,-2.415,0.0166666666666666,-0.415,-1.63333333333333,-1.595,1.74166666666667,-0.0272222222222222,1.68245,-0.0265833333333333,2.87385,0.661925,2.975,0.677833333333333,"OAKWOOD_VALLEY"
1958,3.35,3.17,3.87,4.49,-0.126666666666667,-0.1,-1.07666666666667,-1.605,12.9645,0.136377777777778,15.0415,0.2033,14.2333,0.1605,12.2679,0.107666666666667,"OAKWOOD_VALLEY"
1959,0.333333333333333,-0.5,-2.78,-2.67,0.11,1.185,3.54333333333333,3.11,-0.926666666666667,0.389766666666667,-0.89,0.3421,1.335,3.68535,1.39,4.19885,"OAKWOOD_VALLEY"
1960,-3.00666666666667,-3.195,-3.50333333333333,-3.375,-0.696666666666667,-1.19,-2.5,-2.415,10.5333555555556,1.74166666666667,10.1475,1.68245,10.783125,2.87385,11.19315,2.975,"OAKWOOD_VALLEY"
1961,-2.45333333333333,-2.5325,-2.9,-2.965,3.35,3.17,3.87,4.49,7.11466666666667,12.9645,7.27413333333333,15.0415,7.5088625,14.2333,7.34425,12.2679,"OAKWOOD_VALLEY"
1962,-2.39333333333333,-2.54,-1.95333333333333,-1.44,0.333333333333333,-0.5,-2.78,-2.67,4.67497777777778,-0.926666666666667,3.4464,-0.89,3.6576,1.335,4.96146666666667,1.39,"OAKWOOD_VALLEY"
1963,3.49666666666667,3.1575,2.09,2.065,-3.00666666666667,-3.195,-3.50333333333333,-3.375,7.30803333333333,10.5333555555556,7.22061666666667,10.1475,6.5202375,10.783125,6.599175,11.19315,"OAKWOOD_VALLEY"
1964,2.01666666666667,1.8125,-0.906666666666667,-1.96,-2.45333333333333,-2.5325,-2.9,-2.965,-1.82844444444444,7.11466666666667,-3.95266666666667,7.27413333333333,-3.5525,7.5088625,-1.64333333333333,7.34425,"OAKWOOD_VALLEY"
1965,-0.113333333333333,0.3375,0.266666666666667,-0.445,-2.39333333333333,-2.54,-1.95333333333333,-1.44,-0.0302222222222222,4.67497777777778,0.0504333333333333,3.4464,-0.1501875,3.6576,0.09,4.96146666666667,"OAKWOOD_VALLEY"
1966,0.256666666666667,0.375,-0.186666666666667,-0.645,3.49666666666667,3.1575,2.09,2.065,-0.0479111111111111,7.30803333333333,-0.16555,7.22061666666667,-0.241875,6.5202375,-0.07,6.599175,"OAKWOOD_VALLEY"
1967,-1.73666666666667,-0.555,2.27333333333333,1.915,2.01666666666667,1.8125,-0.906666666666667,-1.96,-3.94802222222222,-1.82844444444444,-3.32571666666667,-3.95266666666667,-1.062825,-3.5525,-1.2617,-1.64333333333333,"OAKWOOD_VALLEY"
1968,1.80666666666667,1.5775,-0.843333333333333,-1.71,-0.113333333333333,0.3375,0.266666666666667,-0.445,-1.52362222222222,-0.0302222222222222,-3.0894,0.0504333333333333,-2.697525,-0.1501875,-1.33035833333333,0.09,"OAKWOOD_VALLEY"
1969,-1.44,-0.635,2.03666666666667,2.165,0.256666666666667,0.375,-0.186666666666667,-0.645,-2.9328,-0.0479111111111111,-3.1176,-0.16555,-1.374775,-0.241875,-1.29328333333333,-0.07,"OAKWOOD_VALLEY"
